holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
None,265.55,0.0,0.0,40,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,274.27,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,271.07,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,296.37,0.0,0.0,80,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,275.22,0.0,0.0,90,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
None,290.79,0.0,0.0,75,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,294.81,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,274.62,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,293.53,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,280.15,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,272.09,0.0,0.0,90,low,17,0,0,0,0,0,0,0,1,0,0,0,0
None,273.28,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,288.394,0.0,0.0,44,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,295.49,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,270.12,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,265.08,0.0,0.0,5,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,284.08,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,268.01,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,291.63,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,266.26,0.0,0.0,90,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,272.51,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,272.01,0.0,0.0,75,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,297.27,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,294.83,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,286.33,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,267.36,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,269.25,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,296.86,0.0,0.0,1,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,271.35,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,283.22,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,284.49,5.27,0.0,92,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,291.15,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,275.46,0.0,0.0,75,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,271.14,0.0,0.0,5,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,292.6,0.0,0.0,92,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
None,274.08,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,275.78,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,299.38,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,291.42,0.0,0.0,1,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,274.52,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,288.65,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,264.17,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,274.27,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,277.3,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,264.44,0.0,0.0,20,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,290.86,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,293.47,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,291.68,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,279.22,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,287.03,0.0,0.0,40,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,265.49,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,290.42,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,278.35,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,281.32,0.25,0.0,64,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,270.49,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,290.44,2.79,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,253.89,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,283.72,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,288.39,0.0,0.0,90,low,9,0,0,0,0,0,0,0,1,0,0,0,0
None,266.31,0.0,0.0,75,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,283.88,0.0,0.0,32,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,264.32,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,259.29,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,285.96,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,290.86,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,264.48,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,285.56,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,295.38,0.0,0.0,0,low,8,0,0,0,0,0,0,0,1,0,0,0,0
None,290.05,0.0,0.0,75,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,274.84,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,261.76,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,283.8,0.0,0.0,20,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,249.36,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,264.57,0.0,0.0,1,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,269.84,0.0,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,304.34,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,301.72,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,283.7,0.25,0.0,68,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,262.44,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,299.93,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,297.29,0.0,0.0,0,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,267.8,0.0,0.0,20,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,274.1,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,272.75,0.0,0.0,64,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,287.81,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,267.84,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,268.41,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,291.88,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,286.69,0.5,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,275.15,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,294.0,0.0,0.0,20,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,290.08,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,293.65,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,286.92,0.0,0.0,12,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,277.77,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,272.72,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,289.76,0.0,0.0,20,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,281.639,0.0,0.0,0,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,281.14,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,250.1,0.0,0.0,40,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,300.37,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,271.51,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,290.08,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,268.82,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,272.296,0.0,0.0,12,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,267.15,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,277.58,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,256.41,0.0,0.0,64,low,15,0,0,0,0,0,0,0,1,0,0,0,0
None,277.7,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,260.71,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,272.58,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,274.87,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,290.54,0.0,0.0,0,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,278.35,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,248.63,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,286.85,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,274.29,0.0,0.0,1,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,297.42,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,285.97,0.64,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,250.16,0.0,0.0,1,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,292.54,0.0,0.0,75,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,265.36,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,266.98,0.0,0.0,64,medium,6,0,0,0,0,0,0,0,1,0,0,0,0
None,279.3,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,267.44,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,288.06,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,271.41,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,297.15,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,269.09,0.0,0.0,1,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,286.68,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,281.0,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,273.0,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,294.01,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,270.42,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,295.28,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,270.62,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,277.94,0.0,0.0,75,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,276.0,0.0,0.0,75,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,278.46,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,264.08,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,277.92900000000003,0.0,0.0,32,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,294.58,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,275.28,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,285.57,0.3,0.0,88,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,286.58,0.0,0.0,90,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,292.15,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,294.02,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,251.45,0.0,0.0,5,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,277.29,0.51,0.0,64,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
None,275.29,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,294.62,0.0,0.0,1,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,273.31,0.0,0.0,90,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,293.84,0.0,0.0,40,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,294.96,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,278.27,0.0,0.0,0,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,286.8,0.0,0.0,75,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,290.75,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,290.87,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,277.988,0.0,0.0,92,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,283.06,0.0,0.0,5,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,273.65,0.0,0.0,75,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,264.94,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,268.68,0.0,0.0,90,very low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,272.12,0.0,0.0,90,very low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,291.872,0.0,0.0,88,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,277.51,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,287.42,0.0,0.0,92,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,279.37,0.0,0.0,8,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,256.28,0.0,0.0,1,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,291.94,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,292.7,0.0,0.0,0,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,302.77,0.0,0.0,75,high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,277.09,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
None,286.27,0.0,0.0,20,very high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,278.89,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,267.35,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,292.11,0.25,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,261.61,0.0,0.0,40,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,260.65,0.0,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,273.88,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,259.4,0.0,0.0,20,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,265.18,0.0,0.0,20,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,289.15,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,268.22,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,291.04,0.0,0.0,90,high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,268.42,0.0,0.0,90,very low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,268.06,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,286.69,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,277.43,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,291.44,0.0,0.0,40,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,302.17,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
None,271.71,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,265.09,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,300.28,0.0,0.0,75,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,285.94,0.0,0.0,92,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,276.24,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,285.26,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,291.15,0.0,0.0,75,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,292.37,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,276.793,0.0,0.0,64,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,290.17,0.0,0.0,24,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,304.36,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,270.365,0.0,0.0,0,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,267.89,0.0,0.0,64,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,273.84,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,272.48,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,280.75,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,256.39,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
None,287.82,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,299.29,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,295.58,0.0,0.0,40,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,282.22,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,274.52,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
None,291.14,0.0,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,265.34,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,261.81,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
None,269.27,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,283.08,0.0,0.0,1,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,268.35,0.0,0.0,40,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
None,284.84,0.3,0.0,1,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
None,292.93,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,264.33,0.0,0.0,20,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,261.18,0.0,0.0,40,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,281.4,0.0,0.0,75,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,276.55,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,289.69,0.0,0.0,92,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
None,262.82,0.0,0.0,90,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,289.12,0.0,0.0,48,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,273.47,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,273.39,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,270.68,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,288.95,0.0,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,273.36,0.0,0.0,90,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,270.95,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,283.02,0.0,0.0,20,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,284.72,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,270.55,0.0,0.0,90,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
None,276.79,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,297.62,0.0,0.0,75,high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,271.89,0.0,0.0,90,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
None,261.15,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,256.23,0.0,0.0,40,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,292.84,1.78,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,290.22,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,275.35,0.0,0.0,1,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,271.54,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,298.95,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,286.45,0.0,0.0,90,medium,15,0,0,0,0,0,0,0,1,0,0,0,0
None,290.32,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,268.48,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,283.35,0.0,0.0,75,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,282.65,0.0,0.0,90,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,288.28,0.0,0.0,8,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,268.85,0.0,0.0,90,medium,7,0,0,0,0,0,0,0,1,0,0,0,0
None,273.96,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,264.64,0.0,0.0,64,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,300.58,0.0,0.0,1,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,272.02,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,275.05,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,270.94,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,294.15,0.0,0.0,1,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
None,280.64,0.0,0.0,76,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,289.46,0.0,0.0,40,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,287.74,0.0,0.0,40,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,278.97,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,276.19,0.0,0.0,64,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,281.0,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,300.51,0.25,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,291.37,0.66,0.0,1,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
None,295.77,0.0,0.0,1,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,274.58,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,265.29,0.0,0.0,40,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,273.44,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
None,282.341,0.0,0.0,0,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
None,250.14,0.0,0.0,40,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
None,285.95,0.0,0.0,8,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,284.01,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,293.28,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
None,272.51,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,298.58,0.0,0.0,75,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,290.62,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,268.76,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
None,269.95,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,272.38,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
None,265.22,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,272.69,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,299.18,0.0,0.0,75,high,11,0,0,0,0,0,0,0,1,0,0,0,0
None,294.67,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,299.45,0.0,0.0,75,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
None,295.22,0.0,0.0,40,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
None,283.29,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,278.88,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,300.86,0.0,0.0,92,high,14,0,0,0,0,0,0,0,1,0,0,0,0
None,274.83,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
None,256.15,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
None,262.3,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,292.089,0.0,0.0,8,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
None,299.95,0.0,0.0,75,low,21,0,0,0,0,0,0,0,1,0,0,0,0
None,258.78,0.0,0.0,64,high,13,0,0,0,0,0,0,0,1,0,0,0,0
None,286.87,0.0,0.0,40,medium,22,0,0,0,0,0,0,0,1,0,0,0,0
None,273.88,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
None,287.23,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
None,283.86,0.0,0.0,75,low,5,0,0,0,0,0,0,0,1,0,0,0,0
None,268.55,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
None,293.66,0.0,0.0,12,high,15,0,0,0,0,0,0,0,1,0,0,0,0
None,275.72,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,292.72,1.02,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
None,290.57,0.0,0.0,90,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
None,268.39,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
None,274.21,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
None,278.95,1.09,0.0,68,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
