,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
7653,None,281.69,0.0,0.0,75,834,4,0,0,0,0,0,0,0,1,0,0,0,0
32785,None,296.84,0.0,0.0,64,3640,19,0,0,0,0,0,0,0,1,0,0,0,0
16303,None,297.54,0.0,0.0,1,5916,16,0,0,0,0,0,0,0,1,0,0,0,0
21639,None,288.77,0.0,0.0,40,2799,21,0,0,0,0,0,0,0,1,0,0,0,0
3739,None,292.36,0.0,0.0,40,4847,17,0,0,0,0,0,0,0,1,0,0,0,0
15893,None,277.12,0.0,0.0,90,5544,15,0,0,0,0,0,0,0,1,0,0,0,0
40192,None,294.56,0.0,0.0,90,680,2,0,0,0,0,0,0,0,1,0,0,0,0
37537,None,268.15,0.0,0.0,5,6002,8,0,0,0,0,0,0,0,1,0,0,0,0
14315,None,288.54,0.0,0.0,1,3568,10,0,0,0,0,0,0,0,1,0,0,0,0
32646,None,275.36,0.0,0.0,75,4881,10,0,0,0,0,0,0,0,1,0,0,0,0
39594,None,268.36,0.0,0.0,1,825,4,0,0,0,0,0,0,0,1,0,0,0,0
39304,None,264.31,0.0,0.0,1,2695,22,0,0,0,0,0,0,0,1,0,0,0,0
43186,None,275.52,0.0,0.0,1,4946,11,0,0,0,0,0,0,0,1,0,0,0,0
32604,None,270.29,0.0,0.0,1,6019,17,0,0,0,0,0,0,0,1,0,0,0,0
41420,None,272.22,0.0,0.0,90,2534,20,0,0,0,0,0,0,0,1,0,0,0,0
22969,None,294.72,0.0,0.0,90,4379,14,0,0,0,0,0,0,0,1,0,0,0,0
833,None,256.15,0.0,0.0,1,456,5,0,0,0,0,0,0,0,1,0,0,0,0
12240,None,275.216,0.0,0.0,0,2153,23,0,0,0,0,0,0,0,1,0,0,0,0
202,None,298.21,0.0,0.0,1,4455,10,0,0,0,0,0,0,0,1,0,0,0,0
5194,None,296.21,0.0,0.0,20,5189,11,0,0,0,0,0,0,0,1,0,0,0,0
29080,None,297.1,11.23,0.0,75,24,11,0,0,0,0,0,0,0,1,0,0,0,0
35235,None,286.77,0.6,0.0,75,5483,6,0,0,0,0,0,0,0,1,0,0,0,0
35283,None,250.4,0.0,0.0,1,419,1,0,0,0,0,0,0,0,1,0,0,0,0
32029,None,261.22,0.0,0.0,90,3197,22,0,0,0,0,0,0,0,1,0,0,0,0
28714,None,284.05,0.0,0.0,75,270,2,0,0,0,0,0,0,0,1,0,0,0,0
35479,None,279.62,0.0,0.0,90,608,0,0,0,0,0,0,0,0,1,0,0,0,0
13355,None,290.95,0.0,0.0,1,3423,20,0,0,0,0,0,0,0,1,0,0,0,0
26833,None,269.64,0.0,0.0,90,2849,20,0,0,0,0,0,0,0,1,0,0,0,0
6593,None,282.715,0.0,0.0,0,649,0,0,0,0,0,0,0,0,1,0,0,0,0
7809,None,276.46,0.0,0.0,90,5697,7,0,0,0,0,0,0,0,1,0,0,0,0
10479,None,291.75,0.0,0.0,75,309,1,0,0,0,0,0,0,0,1,0,0,0,0
27590,None,298.15,0.0,0.0,1,4016,12,0,0,0,0,0,0,0,1,0,0,0,0
37632,None,264.82,0.0,0.0,75,2420,20,0,0,0,0,0,0,0,1,0,0,0,0
952,None,271.341,0.0,0.0,8,6093,17,0,0,0,0,0,0,0,1,0,0,0,0
43004,None,277.51,0.0,0.0,90,5788,6,0,0,0,0,0,0,0,1,0,0,0,0
31452,None,274.15,0.0,0.0,20,2330,7,0,0,0,0,0,0,0,1,0,0,0,0
5051,None,296.82,0.0,0.0,1,3137,21,0,0,0,0,0,0,0,1,0,0,0,0
2988,None,257.43,0.0,0.0,90,2217,5,0,0,0,0,0,0,0,1,0,0,0,0
6381,None,294.6,0.0,0.0,75,5563,13,0,0,0,0,0,0,0,1,0,0,0,0
6744,None,300.48,0.0,0.0,1,5741,15,0,0,0,0,0,0,0,1,0,0,0,0
11845,None,293.95,0.0,0.0,75,4317,11,0,0,0,0,0,0,0,1,0,0,0,0
24744,None,248.9,0.0,0.0,1,3314,11,0,0,0,0,0,0,0,1,0,0,0,0
42887,None,298.06,0.0,0.0,0,5500,17,0,0,0,0,0,0,0,1,0,0,0,0
36521,None,296.72,0.0,0.0,0,5116,12,0,0,0,0,0,0,0,1,0,0,0,0
26890,None,264.79,0.0,0.0,90,3924,12,0,0,0,0,0,0,0,1,0,0,0,0
21090,None,273.21,0.0,0.0,1,4354,21,0,0,0,0,0,0,0,1,0,0,0,0
8625,None,290.51,0.0,0.0,40,2733,9,0,0,0,0,0,0,0,1,0,0,0,0
42662,None,265.22,0.0,0.0,90,3080,20,0,0,0,0,0,0,0,1,0,0,0,0
18514,None,259.65,0.0,0.0,5,4011,18,0,0,0,0,0,0,0,1,0,0,0,0
14214,None,268.37,0.0,0.0,1,635,0,0,0,0,0,0,0,0,1,0,0,0,0
16646,None,302.51,0.0,0.0,5,4914,13,0,0,0,0,0,0,0,1,0,0,0,0
40148,None,298.73,0.0,0.0,1,5391,14,0,0,0,0,0,0,0,1,0,0,0,0
42654,None,293.45,0.0,0.0,0,6136,7,0,0,0,0,0,0,0,1,0,0,0,0
1794,None,295.91,0.0,0.0,90,6750,16,0,0,0,0,0,0,0,1,0,0,0,0
22793,None,267.16,0.0,0.0,90,5239,9,0,0,0,0,0,0,0,1,0,0,0,0
1320,None,300.82,0.0,0.0,90,3890,18,0,0,0,0,0,0,0,1,0,0,0,0
41806,None,275.55,0.0,0.0,90,5698,15,0,0,0,0,0,0,0,1,0,0,0,0
19766,None,259.44,0.0,0.0,1,888,4,0,0,0,0,0,0,0,1,0,0,0,0
24712,None,294.22,0.0,0.0,1,5311,9,0,0,0,0,0,0,0,1,0,0,0,0
7879,None,293.29,0.0,0.0,1,413,3,0,0,0,0,0,0,0,1,0,0,0,0
3977,None,284.62,0.0,0.0,90,3201,21,0,0,0,0,0,0,0,1,0,0,0,0
3494,None,283.22,0.0,0.0,90,559,5,0,0,0,0,0,0,0,1,0,0,0,0
32636,None,296.08,0.0,0.0,75,5094,14,0,0,0,0,0,0,0,1,0,0,0,0
6436,None,294.65,0.0,0.0,12,2860,23,0,0,0,0,0,0,0,1,0,0,0,0
24697,None,287.54,0.0,0.0,1,2382,9,0,0,0,0,0,0,0,1,0,0,0,0
36439,None,292.04,0.0,0.0,40,509,1,0,0,0,0,0,0,0,1,0,0,0,0
14086,None,291.53,0.0,0.0,20,860,4,0,0,0,0,0,0,0,1,0,0,0,0
6351,None,302.18,0.0,0.0,0,3528,19,0,0,0,0,0,0,0,1,0,0,0,0
5436,None,301.93,0.0,0.0,36,4881,10,0,0,0,0,0,0,0,1,0,0,0,0
3470,None,277.38,0.0,0.0,75,2604,21,0,0,0,0,0,0,0,1,0,0,0,0
21509,None,296.76,0.0,0.0,1,2369,23,0,0,0,0,0,0,0,1,0,0,0,0
37784,None,284.27,0.25,0.0,75,6108,7,0,0,0,0,0,0,0,1,0,0,0,0
14245,None,273.09,0.0,0.0,90,336,4,0,0,0,0,0,0,0,1,0,0,0,0
6865,None,286.68,0.0,0.0,1,1624,22,0,0,0,0,0,0,0,1,0,0,0,0
444,None,249.93,0.0,0.0,1,977,23,0,0,0,0,0,0,0,1,0,0,0,0
810,None,285.18,0.0,0.0,32,831,6,0,0,0,0,0,0,0,1,0,0,0,0
18412,None,273.53,0.9,0.0,90,5418,13,0,0,0,0,0,0,0,1,0,0,0,0
13267,None,299.29,0.25,0.0,0,3143,21,0,0,0,0,0,0,0,1,0,0,0,0
22305,None,287.48,0.0,0.0,20,6088,8,0,0,0,0,0,0,0,1,0,0,0,0
5777,None,272.79,0.0,0.0,90,3450,19,0,0,0,0,0,0,0,1,0,0,0,0
4151,None,294.21,0.0,0.0,1,329,2,0,0,0,0,0,0,0,1,0,0,0,0
40935,None,288.75,0.0,0.0,40,4608,13,0,0,0,0,0,0,0,1,0,0,0,0
15275,None,262.53,0.0,0.0,99,6431,7,0,0,0,0,0,0,0,1,0,0,0,0
33698,None,272.15,0.0,0.0,90,4058,14,0,0,0,0,0,0,0,1,0,0,0,0
34735,None,290.22,0.0,0.0,90,6763,16,0,0,0,0,0,0,0,1,0,0,0,0
16738,None,272.01,0.0,0.0,90,4149,12,0,0,0,0,0,0,0,1,0,0,0,0
5422,None,275.09,0.0,0.0,90,3855,16,0,0,0,0,0,0,0,1,0,0,0,0
10812,None,299.57,0.0,0.0,92,1175,0,0,0,0,0,0,0,0,1,0,0,0,0
39070,None,292.91,0.3,0.0,40,395,3,0,0,0,0,0,0,0,1,0,0,0,0
3936,None,281.29,0.0,0.0,75,498,0,0,0,0,0,0,0,0,1,0,0,0,0
7457,None,288.29,0.0,0.0,1,5769,6,0,0,0,0,0,0,0,1,0,0,0,0
43015,None,300.1,0.0,0.0,40,3412,18,0,0,0,0,0,0,0,1,0,0,0,0
14475,None,282.01,0.0,0.0,90,5915,17,0,0,0,0,0,0,0,1,0,0,0,0
30921,None,256.19,0.0,0.0,64,2842,16,0,0,0,0,0,0,0,1,0,0,0,0
21713,None,266.93,0.0,0.0,90,3374,12,0,0,0,0,0,0,0,1,0,0,0,0
28135,None,261.08,0.25,0.0,90,3914,12,0,0,0,0,0,0,0,1,0,0,0,0
30468,None,281.65,0.0,0.0,1,6137,15,0,0,0,0,0,0,0,1,0,0,0,0
5883,None,301.01,0.0,0.0,1,3358,19,0,0,0,0,0,0,0,1,0,0,0,0
34693,None,284.65,0.0,0.0,1,4415,11,0,0,0,0,0,0,0,1,0,0,0,0
38165,None,269.91,0.0,0.0,90,4352,10,0,0,0,0,0,0,0,1,0,0,0,0
22072,None,283.82,0.0,0.0,40,5991,15,0,0,0,0,0,0,0,1,0,0,0,0
18539,None,274.74,0.0,0.0,90,508,0,0,0,0,0,0,0,0,1,0,0,0,0
33474,None,277.82,1.71,0.0,90,5646,8,0,0,0,0,0,0,0,1,0,0,0,0
9125,None,293.11,0.0,0.0,1,914,4,0,0,0,0,0,0,0,1,0,0,0,0
8856,None,271.09,0.0,0.0,5,3323,19,0,0,0,0,0,0,0,1,0,0,0,0
32052,None,277.79,0.0,0.0,90,4733,10,0,0,0,0,0,0,0,1,0,0,0,0
6503,None,258.55,0.0,0.0,1,6007,8,0,0,0,0,0,0,0,1,0,0,0,0
428,None,266.08,0.0,0.0,90,2936,12,0,0,0,0,0,0,0,1,0,0,0,0
1298,None,291.04,0.0,0.0,0,329,4,0,0,0,0,0,0,0,1,0,0,0,0
8553,None,286.34,0.0,0.0,0,830,6,0,0,0,0,0,0,0,1,0,0,0,0
10870,None,280.61,0.0,0.0,1,6382,17,0,0,0,0,0,0,0,1,0,0,0,0
36617,None,275.16,0.0,0.0,1,255,2,0,0,0,0,0,0,0,1,0,0,0,0
37388,None,268.61,0.0,0.0,75,3519,10,0,0,0,0,0,0,0,1,0,0,0,0
41090,None,288.85,0.0,0.0,90,4741,13,0,0,0,0,0,0,0,1,0,0,0,0
8483,None,289.99,0.0,0.0,0,792,1,0,0,0,0,0,0,0,1,0,0,0,0
34544,None,286.72,0.0,0.0,75,5875,6,0,0,0,0,0,0,0,1,0,0,0,0
18516,None,290.61,0.0,0.0,92,832,0,0,0,0,0,0,0,0,1,0,0,0,0
41136,None,261.28,0.0,0.0,64,164,3,0,0,0,0,0,0,0,1,0,0,0,0
39341,None,276.4,0.0,0.0,90,2345,23,0,0,0,0,0,0,0,1,0,0,0,0
20107,None,270.42,0.0,0.0,90,4015,14,0,0,0,0,0,0,0,1,0,0,0,0
39449,None,291.45,0.0,0.0,40,4940,12,0,0,0,0,0,0,0,1,0,0,0,0
15165,None,288.82,0.0,0.0,90,6844,16,0,0,0,0,0,0,0,1,0,0,0,0
12289,None,256.65,0.0,0.0,64,4835,15,0,0,0,0,0,0,0,1,0,0,0,0
36725,None,255.29,0.0,0.0,1,4595,13,0,0,0,0,0,0,0,1,0,0,0,0
42361,None,285.1,0.0,0.0,1,2807,5,0,0,0,0,0,0,0,1,0,0,0,0
37088,None,289.28,0.0,0.0,1,299,2,0,0,0,0,0,0,0,1,0,0,0,0
26326,None,292.85,0.0,0.0,75,534,3,0,0,0,0,0,0,0,1,0,0,0,0
40644,None,261.49,0.0,0.0,90,2935,23,0,0,0,0,0,0,0,1,0,0,0,0
35177,None,286.42,0.0,0.0,90,5038,11,0,0,0,0,0,0,0,1,0,0,0,0
37361,None,274.68,0.0,0.0,1,4583,10,0,0,0,0,0,0,0,1,0,0,0,0
42847,None,296.29,0.0,0.0,40,6282,17,0,0,0,0,0,0,0,1,0,0,0,0
39924,None,282.96,0.0,0.0,90,2760,5,0,0,0,0,0,0,0,1,0,0,0,0
34986,None,298.79,0.0,0.0,90,6135,16,0,0,0,0,0,0,0,1,0,0,0,0
10712,None,280.59,0.0,0.0,1,432,0,0,0,0,0,0,0,0,1,0,0,0,0
19217,None,292.28,0.0,0.0,80,753,0,0,0,0,0,0,0,0,1,0,0,0,0
28080,None,286.34,0.25,0.0,90,5181,9,0,0,0,0,0,0,0,1,0,0,0,0
8306,None,265.89,0.0,0.0,1,5947,8,0,0,0,0,0,0,0,1,0,0,0,0
15261,None,269.95,0.0,0.0,90,314,1,0,0,0,0,0,0,0,1,0,0,0,0
41254,None,293.59,0.0,0.0,20,5115,7,0,0,0,0,0,0,0,1,0,0,0,0
21903,None,280.71,0.0,0.0,90,5535,8,0,0,0,0,0,0,0,1,0,0,0,0
24205,None,286.532,0.0,0.0,0,1879,7,0,0,0,0,0,0,0,1,0,0,0,0
25927,None,272.72,0.0,0.0,20,1175,23,0,0,0,0,0,0,0,1,0,0,0,0
35291,None,303.86,0.0,0.0,75,5165,17,0,0,0,0,0,0,0,1,0,0,0,0
37945,None,267.22,0.0,0.0,1,6268,7,0,0,0,0,0,0,0,1,0,0,0,0
28742,None,258.32,0.0,0.0,64,2691,20,0,0,0,0,0,0,0,1,0,0,0,0
7417,None,275.33,0.0,0.0,20,6121,17,0,0,0,0,0,0,0,1,0,0,0,0
10001,None,289.79,0.0,0.0,0,6456,7,0,0,0,0,0,0,0,1,0,0,0,0
41227,None,267.22,0.0,0.0,90,4404,15,0,0,0,0,0,0,0,1,0,0,0,0
11353,None,273.01,0.0,0.0,90,5033,9,0,0,0,0,0,0,0,1,0,0,0,0
4944,None,285.01,0.0,0.0,90,2838,21,0,0,0,0,0,0,0,1,0,0,0,0
15957,None,269.89,0.0,0.0,90,5929,7,0,0,0,0,0,0,0,1,0,0,0,0
3477,None,295.32,0.0,0.0,92,5780,12,0,0,0,0,0,0,0,1,0,0,0,0
12972,None,283.92,0.0,0.0,1,3648,19,0,0,0,0,0,0,0,1,0,0,0,0
20574,None,275.15,0.0,0.0,90,5512,14,0,0,0,0,0,0,0,1,0,0,0,0
31821,None,294.06,0.0,0.0,1,4758,11,0,0,0,0,0,0,0,1,0,0,0,0
2172,None,290.86,0.0,0.0,40,1342,0,0,0,0,0,0,0,0,1,0,0,0,0
17277,None,292.15,0.0,0.0,5,1850,8,0,0,0,0,0,0,0,1,0,0,0,0
23178,None,275.35,0.0,0.0,5,6092,8,0,0,0,0,0,0,0,1,0,0,0,0
31651,None,291.15,0.0,0.0,1,797,2,0,0,0,0,0,0,0,1,0,0,0,0
34829,None,295.47,0.0,0.0,0,4694,11,0,0,0,0,0,0,0,1,0,0,0,0
22414,None,288.84,0.0,0.0,1,5705,14,0,0,0,0,0,0,0,1,0,0,0,0
30320,None,276.22,0.0,0.0,90,5405,12,0,0,0,0,0,0,0,1,0,0,0,0
7854,None,289.08,0.0,0.0,1,5803,6,0,0,0,0,0,0,0,1,0,0,0,0
8638,None,297.26,0.0,0.0,90,4603,12,0,0,0,0,0,0,0,1,0,0,0,0
32133,None,259.72,0.0,0.0,56,6235,17,0,0,0,0,0,0,0,1,0,0,0,0
40065,None,294.49,0.0,0.0,1,585,0,0,0,0,0,0,0,0,1,0,0,0,0
38195,None,282.63,0.0,0.0,1,2991,22,0,0,0,0,0,0,0,1,0,0,0,0
42490,None,280.48,0.0,0.0,1,3565,8,0,0,0,0,0,0,0,1,0,0,0,0
6604,None,290.12,0.0,0.0,32,4413,15,0,0,0,0,0,0,0,1,0,0,0,0
31763,None,271.43,0.0,0.0,90,2281,20,0,0,0,0,0,0,0,1,0,0,0,0
5700,None,297.97,0.0,0.0,75,2910,20,0,0,0,0,0,0,0,1,0,0,0,0
42489,None,282.85,0.0,0.0,20,807,4,0,0,0,0,0,0,0,1,0,0,0,0
40571,None,294.94,1.02,0.0,75,4585,13,0,0,0,0,0,0,0,1,0,0,0,0
401,None,275.09,0.0,0.0,90,4694,14,0,0,0,0,0,0,0,1,0,0,0,0
14278,None,274.15,0.0,0.0,90,3498,19,0,0,0,0,0,0,0,1,0,0,0,0
6882,None,275.75,0.0,0.0,90,6566,7,0,0,0,0,0,0,0,1,0,0,0,0
20317,None,283.55,0.0,0.0,75,5882,15,0,0,0,0,0,0,0,1,0,0,0,0
7699,None,283.21,0.0,0.0,90,3832,11,0,0,0,0,0,0,0,1,0,0,0,0
26498,None,289.02,0.0,0.0,1,752,4,0,0,0,0,0,0,0,1,0,0,0,0
23778,None,294.49,0.0,0.0,64,963,5,0,0,0,0,0,0,0,1,0,0,0,0
22839,None,298.15,0.0,0.0,75,3204,19,0,0,0,0,0,0,0,1,0,0,0,0
41622,None,294.65,0.0,0.0,40,6735,16,0,0,0,0,0,0,0,1,0,0,0,0
9325,None,294.58,0.0,0.0,75,4743,13,0,0,0,0,0,0,0,1,0,0,0,0
1166,None,294.29,0.0,0.0,90,4861,12,0,0,0,0,0,0,0,1,0,0,0,0
20080,None,287.32,0.0,0.0,90,4016,11,0,0,0,0,0,0,0,1,0,0,0,0
14077,None,273.11,0.0,0.0,20,5074,13,0,0,0,0,0,0,0,1,0,0,0,0
39508,None,274.29,0.0,0.0,1,5866,6,0,0,0,0,0,0,0,1,0,0,0,0
25655,None,289.9,0.0,0.0,0,868,4,0,0,0,0,0,0,0,1,0,0,0,0
24449,None,290.04,0.0,0.0,0,859,4,0,0,0,0,0,0,0,1,0,0,0,0
12259,None,290.68,0.0,0.0,40,5448,8,0,0,0,0,0,0,0,1,0,0,0,0
18203,None,292.6,0.3,0.0,1,338,3,0,0,0,0,0,0,0,1,0,0,0,0
30415,None,296.68,0.0,0.0,40,0,18,0,0,0,0,0,0,0,1,0,0,0,0
15446,None,274.35,0.0,0.0,90,4086,11,0,0,0,0,0,0,0,1,0,0,0,0
7260,None,265.07,0.0,0.0,90,5549,15,0,0,0,0,0,0,0,1,0,0,0,0
17642,None,283.805,0.0,0.0,56,644,3,0,0,0,0,0,0,0,1,0,0,0,0
33170,None,273.72,0.0,0.0,1,6475,7,0,0,0,0,0,0,0,1,0,0,0,0
10782,None,287.48,0.0,0.0,90,308,3,0,0,0,0,0,0,0,1,0,0,0,0
8899,None,284.478,0.0,0.0,0,3224,19,0,0,0,0,0,0,0,1,0,0,0,0
11548,None,277.28,0.0,0.0,1,3660,8,0,0,0,0,0,0,0,1,0,0,0,0
35803,None,298.81,0.0,0.0,40,5013,11,0,0,0,0,0,0,0,1,0,0,0,0
22077,None,266.0,0.0,0.0,90,5601,6,0,0,0,0,0,0,0,1,0,0,0,0
9557,None,279.15,0.0,0.0,75,347,3,0,0,0,0,0,0,0,1,0,0,0,0
3431,None,285.75,0.0,0.0,90,5666,15,0,0,0,0,0,0,0,1,0,0,0,0
12669,None,295.82,2.61,0.0,90,5436,15,0,0,0,0,0,0,0,1,0,0,0,0
21871,None,290.47,0.0,0.0,90,4816,11,0,0,0,0,0,0,0,1,0,0,0,0
32525,None,255.79,0.0,0.0,64,1668,21,0,0,0,0,0,0,0,1,0,0,0,0
32218,None,294.63,0.0,0.0,1,4277,10,0,0,0,0,0,0,0,1,0,0,0,0
34261,None,251.14,0.0,0.0,1,477,0,0,0,0,0,0,0,0,1,0,0,0,0
9575,None,300.37,0.0,0.0,0,6170,17,0,0,0,0,0,0,0,1,0,0,0,0
36004,None,262.02,0.0,0.0,90,2903,19,0,0,0,0,0,0,0,1,0,0,0,0
38908,None,288.86,0.0,0.0,90,3843,10,0,0,0,0,0,0,0,1,0,0,0,0
4050,None,260.07,0.76,0.0,64,2010,22,0,0,0,0,0,0,0,1,0,0,0,0
29236,None,297.11,0.0,0.0,1,3074,20,0,0,0,0,0,0,0,1,0,0,0,0
20671,None,255.72,0.0,0.0,5,6045,7,0,0,0,0,0,0,0,1,0,0,0,0
35117,None,292.68,0.0,0.0,1,497,1,0,0,0,0,0,0,0,1,0,0,0,0
38241,None,291.55,0.0,0.0,90,4784,9,0,0,0,0,0,0,0,1,0,0,0,0
17255,None,267.99,0.0,0.0,90,318,2,0,0,0,0,0,0,0,1,0,0,0,0
27893,None,288.06,0.0,0.0,1,1131,0,0,0,0,0,0,0,0,1,0,0,0,0
35303,None,258.35,0.0,0.0,1,5500,15,0,0,0,0,0,0,0,1,0,0,0,0
5567,None,275.15,0.0,0.0,90,366,1,0,0,0,0,0,0,0,1,0,0,0,0
13253,None,252.46,0.0,0.0,1,4893,18,0,0,0,0,0,0,0,1,0,0,0,0
22543,None,286.51,0.0,0.0,75,4137,11,0,0,0,0,0,0,0,1,0,0,0,0
11660,None,294.52,0.0,0.0,0,3962,12,0,0,0,0,0,0,0,1,0,0,0,0
30310,None,283.4,0.0,0.0,90,4165,18,0,0,0,0,0,0,0,1,0,0,0,0
40063,None,293.86,1.02,0.0,5,3156,21,0,0,0,0,0,0,0,1,0,0,0,0
5947,None,281.93,0.0,0.0,40,1105,23,0,0,0,0,0,0,0,1,0,0,0,0
37957,None,257.95,0.0,0.0,20,4179,10,0,0,0,0,0,0,0,1,0,0,0,0
33055,None,295.28,0.0,0.0,75,5288,8,0,0,0,0,0,0,0,1,0,0,0,0
37460,None,278.42,0.0,0.0,90,1099,23,0,0,0,0,0,0,0,1,0,0,0,0
22467,None,280.88,0.25,0.0,92,496,0,0,0,0,0,0,0,0,1,0,0,0,0
35609,None,282.4,0.0,0.0,40,2530,21,0,0,0,0,0,0,0,1,0,0,0,0
25238,None,291.15,0.0,0.0,1,2955,20,0,0,0,0,0,0,0,1,0,0,0,0
40657,None,259.9,0.0,0.0,75,3753,9,0,0,0,0,0,0,0,1,0,0,0,0
11123,None,293.87,0.0,0.0,75,5331,9,0,0,0,0,0,0,0,1,0,0,0,0
5357,None,296.01,0.0,0.0,20,4760,12,0,0,0,0,0,0,0,1,0,0,0,0
42004,None,287.53,0.0,0.0,90,583,0,0,0,0,0,0,0,0,1,0,0,0,0
22350,None,300.07,0.0,0.0,1,5132,12,0,0,0,0,0,0,0,1,0,0,0,0
4341,None,280.24,0.0,0.0,0,1001,1,0,0,0,0,0,0,0,1,0,0,0,0
32776,None,293.01,0.0,0.0,5,3883,9,0,0,0,0,0,0,0,1,0,0,0,0
1617,None,263.3,0.0,0.0,1,4373,10,0,0,0,0,0,0,0,1,0,0,0,0
904,None,260.41,0.0,0.0,5,4725,12,0,0,0,0,0,0,0,1,0,0,0,0
32101,None,289.08,0.25,0.0,1,4322,10,0,0,0,0,0,0,0,1,0,0,0,0
31554,None,267.14,0.0,0.0,5,5728,8,0,0,0,0,0,0,0,1,0,0,0,0
36828,None,271.32,0.0,0.0,90,350,3,0,0,0,0,0,0,0,1,0,0,0,0
34480,None,283.22,0.0,0.0,92,5271,12,0,0,0,0,0,0,0,1,0,0,0,0
19986,None,250.64,0.0,0.0,75,379,3,0,0,0,0,0,0,0,1,0,0,0,0
4024,None,299.26,0.0,0.0,92,4715,18,0,0,0,0,0,0,0,1,0,0,0,0
40624,None,277.44,0.0,0.0,90,5211,12,0,0,0,0,0,0,0,1,0,0,0,0
41125,None,291.24,0.0,0.0,90,4252,18,0,0,0,0,0,0,0,1,0,0,0,0
1101,None,302.012,0.0,0.0,8,5799,15,0,0,0,0,0,0,0,1,0,0,0,0
31917,None,265.35,0.0,0.0,90,3991,12,0,0,0,0,0,0,0,1,0,0,0,0
22482,None,287.29,0.0,0.0,90,1908,7,0,0,0,0,0,0,0,1,0,0,0,0
26138,None,288.47,0.0,0.0,64,523,0,0,0,0,0,0,0,0,1,0,0,0,0
37561,None,295.09,5.04,0.0,90,2373,20,0,0,0,0,0,0,0,1,0,0,0,0
8240,None,277.35,0.0,0.0,1,334,3,0,0,0,0,0,0,0,1,0,0,0,0
41663,None,259.15,0.0,0.0,90,259,2,0,0,0,0,0,0,0,1,0,0,0,0
483,None,278.72,0.0,0.0,90,629,1,0,0,0,0,0,0,0,1,0,0,0,0
9636,None,296.63,0.0,0.0,88,5234,14,0,0,0,0,0,0,0,1,0,0,0,0
5762,None,303.65,0.0,0.0,1,4357,13,0,0,0,0,0,0,0,1,0,0,0,0
18600,None,289.96,0.25,0.0,90,3309,19,0,0,0,0,0,0,0,1,0,0,0,0
24331,None,278.36,0.0,0.0,75,5282,13,0,0,0,0,0,0,0,1,0,0,0,0
42289,None,294.59,0.0,0.0,1,4808,13,0,0,0,0,0,0,0,1,0,0,0,0
22928,None,256.15,0.0,0.0,90,4539,8,0,0,0,0,0,0,0,1,0,0,0,0
28416,None,295.02,0.0,0.0,48,5969,15,0,0,0,0,0,0,0,1,0,0,0,0
22518,None,281.75,0.0,0.0,1,5957,8,0,0,0,0,0,0,0,1,0,0,0,0
7482,None,288.43,0.0,0.0,40,5693,15,0,0,0,0,0,0,0,1,0,0,0,0
35769,None,282.99,0.0,0.0,1,5830,6,0,0,0,0,0,0,0,1,0,0,0,0
3298,None,273.02,0.0,0.0,1,2592,22,0,0,0,0,0,0,0,1,0,0,0,0
42515,None,295.77,0.0,0.0,1,2251,21,0,0,0,0,0,0,0,1,0,0,0,0
37608,None,285.01,0.0,0.0,1,335,3,0,0,0,0,0,0,0,1,0,0,0,0
9161,None,292.74,0.0,0.0,20,849,2,0,0,0,0,0,0,0,1,0,0,0,0
33,None,290.06,0.0,0.0,0,453,3,0,0,0,0,0,0,0,1,0,0,0,0
32167,None,269.65,0.0,0.0,1,1298,0,0,0,0,0,0,0,0,1,0,0,0,0
27461,None,275.79,0.0,0.0,90,4556,13,0,0,0,0,0,0,0,1,0,0,0,0
13220,None,281.96,0.0,0.0,1,801,0,0,0,0,0,0,0,0,1,0,0,0,0
13544,None,284.5,0.0,0.0,90,6568,7,0,0,0,0,0,0,0,1,0,0,0,0
24386,None,294.53,0.25,0.0,75,3476,8,0,0,0,0,0,0,0,1,0,0,0,0
18828,None,274.43,0.0,0.0,90,3050,19,0,0,0,0,0,0,0,1,0,0,0,0
8211,None,278.82,0.0,0.0,40,597,0,0,0,0,0,0,0,0,1,0,0,0,0
3828,None,258.46,0.76,0.0,64,1063,0,0,0,0,0,0,0,0,1,0,0,0,0
18428,None,262.29,0.0,0.0,90,2837,22,0,0,0,0,0,0,0,1,0,0,0,0
5631,None,293.05,0.0,0.0,1,2368,23,0,0,0,0,0,0,0,1,0,0,0,0
2651,None,278.72,0.0,0.0,1,1069,23,0,0,0,0,0,0,0,1,0,0,0,0
6664,None,305.37,0.0,0.0,8,5809,15,0,0,0,0,0,0,0,1,0,0,0,0
15152,None,255.22,0.0,0.0,5,3141,18,0,0,0,0,0,0,0,1,0,0,0,0
5821,None,256.56,0.0,0.0,20,395,3,0,0,0,0,0,0,0,1,0,0,0,0
21225,None,287.47,0.0,0.0,1,327,5,0,0,0,0,0,0,0,1,0,0,0,0
38174,None,272.3,0.0,0.0,90,300,4,0,0,0,0,0,0,0,1,0,0,0,0
31660,None,294.28,0.0,0.0,75,7090,16,0,0,0,0,0,0,0,1,0,0,0,0
26922,None,298.89,0.0,0.0,90,6439,17,0,0,0,0,0,0,0,1,0,0,0,0
