,holiday,temperature,rain_1h,snow_1h,clouds_percentage,population_density_categorical,time,Christmas Day,Columbus Day,Independence Day,Labor Day,Martin Luther King Jr Day,Memorial Day,New Years Day,None,State Fair,Thanksgiving Day,Veterans Day,Washingtons Birthday
24983,None,276.29,0.0,0.0,75,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
37543,None,288.7,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
31934,None,294.62,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
15864,None,274.15,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
33879,None,272.15,0.0,0.0,5,high,17,0,0,0,0,0,0,0,1,0,0,0,0
38425,None,281.25,0.0,0.0,99,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
35667,None,267.38,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
26528,None,300.69,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
35220,None,262.87,0.0,0.0,64,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
33468,None,296.43,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
37450,None,264.85,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
37126,None,300.14,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
21231,None,294.08,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
12597,None,293.49,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
3808,None,275.4,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
30601,None,298.01,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
40192,None,294.56,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
36280,None,293.1,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
23615,None,266.22,0.0,0.0,90,very low,22,0,0,0,0,0,0,0,1,0,0,0,0
34025,None,282.97,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
41482,None,297.19,0.0,0.0,0,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
20227,None,303.49,0.0,0.0,48,medium,16,0,0,0,0,0,0,0,1,0,0,0,0
30439,None,296.61,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
13611,None,291.79,0.0,0.0,40,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
1164,None,296.78,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
2278,None,267.95,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
32056,None,275.42,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
18057,None,278.67,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
18798,None,288.55,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
4106,None,278.88,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
34755,None,290.11,0.0,0.0,0,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
37812,None,288.39,0.0,0.0,40,low,5,0,0,0,0,0,0,0,1,0,0,0,0
11527,None,299.29,0.0,0.0,5,high,12,0,0,0,0,0,0,0,1,0,0,0,0
10919,None,275.21,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
41812,None,261.13,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
17915,None,278.01,0.0,0.0,75,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
31282,None,252.07,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
10214,None,285.62,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
21275,None,297.15,0.0,0.0,5,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
41266,None,296.35,0.0,0.0,90,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
1060,None,281.6,0.0,0.0,64,low,21,0,0,0,0,0,0,0,1,0,0,0,0
5124,None,302.78,0.0,0.0,40,high,14,0,0,0,0,0,0,0,1,0,0,0,0
42953,None,291.45,0.0,0.0,20,low,22,0,0,0,0,0,0,0,1,0,0,0,0
36226,None,279.532,0.0,0.0,92,high,8,0,0,0,0,0,0,0,1,0,0,0,0
32579,None,289.68,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
16785,None,282.69,0.0,0.0,0,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
6607,None,277.36,0.51,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
133,None,274.35,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
36655,None,277.34,0.0,0.0,90,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
25175,None,272.46,0.0,0.0,90,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
9559,None,299.44,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
18558,None,295.24,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
26263,None,259.15,0.0,0.0,64,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
22252,None,273.74,0.0,0.0,90,high,13,0,0,0,0,0,0,0,1,0,0,0,0
21102,None,266.56,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
29630,None,260.29,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
27334,None,276.15,0.0,0.0,5,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
10062,None,294.97,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
38630,None,264.22,0.0,0.0,90,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
22460,None,290.26,0.0,0.0,1,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
33249,None,295.25,0.0,0.0,1,high,15,0,0,0,0,0,0,0,1,0,0,0,0
41907,None,296.81,0.0,0.0,0,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
12660,None,291.22,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
33907,None,256.29,0.0,0.0,20,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
29676,None,272.94,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
8466,None,271.95,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
16144,None,300.48,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
8737,None,295.45,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
4120,None,246.39,0.0,0.0,1,high,8,0,0,0,0,0,0,0,1,0,0,0,0
12119,None,263.07,0.0,0.0,90,low,19,0,0,0,0,0,0,0,1,0,0,0,0
24905,None,269.87,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
14682,None,286.01,0.0,0.0,1,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
10448,None,296.61,0.0,0.0,75,high,15,0,0,0,0,0,0,0,1,0,0,0,0
24598,None,274.33,0.0,0.0,20,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
28566,None,292.05,0.0,0.0,75,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
25466,None,270.09,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
21841,None,287.18,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
31437,None,295.65,0.0,0.0,75,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
379,None,269.0,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
5863,None,272.65,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
5252,None,274.55,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
27589,None,292.84,0.0,0.0,75,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
6812,None,270.15,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
8217,None,283.26,0.0,0.0,20,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
17024,None,278.79,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
39838,None,265.68,0.0,0.0,5,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
40652,None,285.88,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
28238,None,265.05,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
12151,None,294.35,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
39776,None,294.94,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
9838,None,292.17,0.0,0.0,36,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
5282,None,291.62,0.0,0.0,1,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
18346,None,274.6,0.0,0.0,64,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
1676,None,256.32,0.0,0.0,64,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
7473,None,288.64,0.76,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
41193,None,280.41,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
35673,None,280.29,0.0,0.0,75,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
33034,None,295.62,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
5689,None,268.039,0.0,0.0,8,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
39979,None,288.0,0.98,0.0,90,high,7,0,0,0,0,0,0,0,1,0,0,0,0
35129,None,293.15,0.0,0.0,90,high,9,0,0,0,0,0,0,0,1,0,0,0,0
19080,None,288.49,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
38923,None,254.27,0.0,0.0,20,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
31339,None,255.38,0.0,0.0,64,high,11,0,0,0,0,0,0,0,1,0,0,0,0
25668,None,270.28,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
38519,Veterans Day,288.12,0.0,0.0,87,very low,0,0,0,0,0,0,0,0,0,0,0,1,0
4064,None,298.49,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
26403,None,275.87,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
16610,None,253.85,0.0,0.0,20,low,9,0,0,0,0,0,0,0,1,0,0,0,0
17874,None,304.15,0.0,0.0,40,high,17,0,0,0,0,0,0,0,1,0,0,0,0
22230,None,288.31,0.0,0.0,0,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
15488,None,265.65,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
17278,None,272.02,0.0,0.0,90,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
37792,None,276.68,0.0,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
21018,None,255.72,0.0,0.0,64,high,15,0,0,0,0,0,0,0,1,0,0,0,0
40027,None,262.38,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
2626,None,289.79,0.0,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
3910,None,290.68,0.0,0.0,20,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
9550,None,265.51,0.0,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
6082,None,284.95,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
20576,None,268.51,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
5345,None,286.42,0.0,0.0,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
15341,None,272.23,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
23680,None,300.48,0.0,0.0,75,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
31687,None,278.47,0.54,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
32308,None,276.48,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
23182,None,276.57,0.0,0.0,1,high,10,0,0,0,0,0,0,0,1,0,0,0,0
26357,None,253.48,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
12761,None,282.18,0.0,0.0,75,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
33641,None,266.27,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
6395,None,274.11,0.0,0.0,90,high,10,0,0,0,0,0,0,0,1,0,0,0,0
22610,None,274.65,0.0,0.0,90,medium,23,0,0,0,0,0,0,0,1,0,0,0,0
18400,None,283.28,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
16359,None,285.71,0.0,0.0,75,high,6,0,0,0,0,0,0,0,1,0,0,0,0
38257,None,289.84,0.3,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
43123,None,299.47,0.0,0.0,75,high,13,0,0,0,0,0,0,0,1,0,0,0,0
13077,None,270.44,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
21993,None,297.89,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
9876,None,276.73,2.67,0.0,90,low,10,0,0,0,0,0,0,0,1,0,0,0,0
9525,None,304.65,0.0,0.0,8,very high,12,0,0,0,0,0,0,0,1,0,0,0,0
11300,None,273.01,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
9072,None,288.99,0.3,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
36900,None,277.49,0.0,0.0,1,low,23,0,0,0,0,0,0,0,1,0,0,0,0
7900,None,275.65,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
7341,None,291.02,0.3,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
19339,None,287.0,0.0,0.0,20,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
15910,None,268.01,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
37322,None,270.32,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
31025,None,272.28,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
37347,None,272.67,0.0,0.0,90,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
8211,None,278.82,0.0,0.0,40,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
2492,None,289.88,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
27854,None,260.39,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
24438,None,279.95,0.0,0.0,1,low,20,0,0,0,0,0,0,0,1,0,0,0,0
31657,None,264.62,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
9049,None,256.58,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
42581,None,276.29,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
38891,None,295.27,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
13208,None,279.75,0.0,0.0,100,high,9,0,0,0,0,0,0,0,1,0,0,0,0
10353,None,290.88,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
2414,None,286.66,0.25,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
27483,None,270.92,0.0,0.0,58,medium,14,0,0,0,0,0,0,0,1,0,0,0,0
20857,None,275.45,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
39291,None,291.52,1.49,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
9535,None,269.67,0.0,0.0,64,low,19,0,0,0,0,0,0,0,1,0,0,0,0
38023,None,294.46,0.25,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
5275,None,290.99,0.0,0.0,40,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
19791,None,283.58,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
25961,None,276.15,0.0,0.0,75,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
34527,None,272.35,0.0,0.0,64,high,9,0,0,0,0,0,0,0,1,0,0,0,0
26476,None,304.75,0.0,0.0,1,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
7144,None,255.78,0.0,0.0,77,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
42636,None,251.07,0.0,0.0,20,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
41781,None,298.78,1.27,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
18245,None,294.72,0.0,0.0,90,high,14,0,0,0,0,0,0,0,1,0,0,0,0
13641,None,293.79,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
27204,None,289.51,0.25,0.0,1,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
41694,None,300.41,0.0,0.0,1,high,18,0,0,0,0,0,0,0,1,0,0,0,0
38336,None,263.36,0.0,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
28781,None,276.49,0.0,0.0,90,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
15035,None,284.94,0.0,0.0,90,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
33200,None,291.81,0.25,0.0,75,low,8,0,0,0,0,0,0,0,1,0,0,0,0
16123,None,281.195,0.0,0.0,0,very high,17,0,0,0,0,0,0,0,1,0,0,0,0
21530,None,294.88,0.0,0.0,20,high,10,0,0,0,0,0,0,0,1,0,0,0,0
19313,None,257.33,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
9064,None,291.37,0.66,0.0,1,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
33817,None,268.48,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
8023,None,276.3,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
8686,None,295.08,0.0,0.0,40,low,22,0,0,0,0,0,0,0,1,0,0,0,0
36857,None,291.4,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
2540,None,290.79,0.0,0.0,90,very high,8,0,0,0,0,0,0,0,1,0,0,0,0
42047,None,272.15,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
35443,None,285.64,0.0,0.0,1,medium,21,0,0,0,0,0,0,0,1,0,0,0,0
7514,None,271.12,0.25,0.0,64,medium,17,0,0,0,0,0,0,0,1,0,0,0,0
32086,None,292.08,0.0,0.0,90,medium,5,0,0,0,0,0,0,0,1,0,0,0,0
29499,None,296.05,0.0,0.0,40,high,15,0,0,0,0,0,0,0,1,0,0,0,0
16604,None,273.15,0.0,0.0,90,high,12,0,0,0,0,0,0,0,1,0,0,0,0
25742,None,276.88,0.0,0.0,90,low,21,0,0,0,0,0,0,0,1,0,0,0,0
40710,None,290.62,0.0,0.0,1,high,9,0,0,0,0,0,0,0,1,0,0,0,0
29907,None,248.51,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
19628,None,265.36,0.0,0.0,40,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
34278,None,290.49,0.51,0.0,75,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
30729,None,286.1,0.0,0.0,92,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
13774,None,287.22,0.0,0.0,1,high,13,0,0,0,0,0,0,0,1,0,0,0,0
35416,None,273.67,0.0,0.13,90,high,15,0,0,0,0,0,0,0,1,0,0,0,0
1568,None,271.14,0.0,0.0,5,high,14,0,0,0,0,0,0,0,1,0,0,0,0
23505,None,256.28,0.0,0.0,40,very high,15,0,0,0,0,0,0,0,1,0,0,0,0
40459,None,272.72,0.0,0.0,1,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
27814,None,301.75,0.0,0.0,5,high,13,0,0,0,0,0,0,0,1,0,0,0,0
35570,None,281.7,0.0,0.0,100,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
8513,None,267.16,0.0,0.0,90,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
31554,None,267.14,0.0,0.0,5,high,8,0,0,0,0,0,0,0,1,0,0,0,0
9674,None,295.83,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
37501,None,289.02,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
13676,None,287.3,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
41822,None,276.21,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
2967,None,287.36,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
25907,None,291.83,0.25,0.0,90,low,23,0,0,0,0,0,0,0,1,0,0,0,0
29600,None,292.89,0.0,0.0,36,high,13,0,0,0,0,0,0,0,1,0,0,0,0
35004,None,265.65,0.0,0.0,75,very high,6,0,0,0,0,0,0,0,1,0,0,0,0
21375,None,273.65,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
34432,None,292.69,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
16918,None,268.41,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
15030,None,300.38,0.0,0.0,90,medium,13,0,0,0,0,0,0,0,1,0,0,0,0
11644,None,287.32,0.0,0.0,90,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
22086,None,292.14,0.0,0.0,1,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
31446,None,294.42,0.0,0.0,90,high,6,0,0,0,0,0,0,0,1,0,0,0,0
11191,None,271.15,0.0,0.0,75,very high,7,0,0,0,0,0,0,0,1,0,0,0,0
26150,None,275.42,0.0,0.0,75,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
15069,None,267.89,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
1672,None,275.52,0.0,0.0,90,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
11958,None,288.48,0.0,0.0,1,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
31402,None,300.35,0.51,0.0,75,low,22,0,0,0,0,0,0,0,1,0,0,0,0
2546,None,287.99,1.66,0.0,90,high,8,0,0,0,0,0,0,0,1,0,0,0,0
13705,None,276.53,0.0,0.0,1,high,17,0,0,0,0,0,0,0,1,0,0,0,0
22509,None,279.83,0.0,0.0,64,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
14703,None,288.99,0.0,0.0,0,high,6,0,0,0,0,0,0,0,1,0,0,0,0
6956,None,276.24,0.0,0.0,90,low,8,0,0,0,0,0,0,0,1,0,0,0,0
9149,None,263.88,0.0,0.0,1,low,5,0,0,0,0,0,0,0,1,0,0,0,0
20305,None,291.65,0.0,0.0,90,high,11,0,0,0,0,0,0,0,1,0,0,0,0
20984,None,289.04,2.98,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
40794,None,276.25,0.0,0.0,90,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
7825,None,293.29,0.51,0.0,90,low,20,0,0,0,0,0,0,0,1,0,0,0,0
12903,None,298.92,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
37404,None,300.9,0.0,0.0,1,high,14,0,0,0,0,0,0,0,1,0,0,0,0
22377,None,289.73,0.0,0.0,1,very low,5,0,0,0,0,0,0,0,1,0,0,0,0
30263,None,300.15,0.0,0.0,1,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
21093,None,297.96,0.0,0.0,75,low,16,0,0,0,0,0,0,0,1,0,0,0,0
42390,None,266.81,0.0,0.0,64,very low,1,0,0,0,0,0,0,0,1,0,0,0,0
14091,None,259.03,0.0,0.0,1,very low,7,0,0,0,0,0,0,0,1,0,0,0,0
13101,None,292.16,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
3588,None,286.62,0.0,0.0,1,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
13976,None,288.22,0.25,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
30466,None,293.56,1.02,0.0,90,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
13154,None,277.63,0.0,0.0,1,low,7,0,0,0,0,0,0,0,1,0,0,0,0
1937,None,267.08,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
549,None,285.37,6.01,0.0,90,low,5,0,0,0,0,0,0,0,1,0,0,0,0
1974,None,286.17,0.0,0.0,1,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
23394,None,280.3,0.0,0.0,90,high,18,0,0,0,0,0,0,0,1,0,0,0,0
1730,None,268.56,0.0,0.0,1,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
39696,None,273.72,0.0,0.0,90,very low,4,0,0,0,0,0,0,0,1,0,0,0,0
13353,None,265.7,0.0,0.0,40,high,16,0,0,0,0,0,0,0,1,0,0,0,0
13120,None,281.58,0.0,0.0,1,high,12,0,0,0,0,0,0,0,1,0,0,0,0
18869,None,258.84,0.0,0.0,64,low,5,0,0,0,0,0,0,0,1,0,0,0,0
5915,None,276.81,0.0,0.0,5,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
43198,None,294.85,0.0,0.0,1,very low,23,0,0,0,0,0,0,0,1,0,0,0,0
30635,None,288.48,0.0,0.0,75,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
31991,None,274.17,0.0,0.0,75,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
10465,None,267.87,0.0,0.0,40,medium,18,0,0,0,0,0,0,0,1,0,0,0,0
19287,None,294.36,0.0,0.0,5,medium,19,0,0,0,0,0,0,0,1,0,0,0,0
4645,None,270.47,0.0,0.0,64,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
43013,None,273.02,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
4678,None,278.01,0.0,0.0,1,medium,9,0,0,0,0,0,0,0,1,0,0,0,0
20318,None,293.55,0.0,0.0,1,high,11,0,0,0,0,0,0,0,1,0,0,0,0
41565,None,274.53,0.0,0.0,1,low,22,0,0,0,0,0,0,0,1,0,0,0,0
32520,None,282.78,0.0,0.0,40,very low,3,0,0,0,0,0,0,0,1,0,0,0,0
10888,None,259.58,0.0,0.0,40,low,5,0,0,0,0,0,0,0,1,0,0,0,0
36541,None,294.92,0.0,0.0,1,medium,20,0,0,0,0,0,0,0,1,0,0,0,0
42735,None,300.67,0.0,0.0,40,medium,12,0,0,0,0,0,0,0,1,0,0,0,0
18834,None,289.53,0.0,0.0,20,high,12,0,0,0,0,0,0,0,1,0,0,0,0
38731,None,278.46,0.0,0.0,90,very low,2,0,0,0,0,0,0,0,1,0,0,0,0
16883,None,286.22,0.0,0.0,1,very low,0,0,0,0,0,0,0,0,1,0,0,0,0
12338,None,272.5,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
20563,None,295.69,0.0,0.0,75,very high,16,0,0,0,0,0,0,0,1,0,0,0,0
11990,None,289.15,0.0,0.0,80,medium,10,0,0,0,0,0,0,0,1,0,0,0,0
35696,None,269.94,0.0,0.0,90,low,22,0,0,0,0,0,0,0,1,0,0,0,0
33112,None,300.84,0.0,0.0,75,high,14,0,0,0,0,0,0,0,1,0,0,0,0
5652,None,300.87,0.0,0.0,40,high,12,0,0,0,0,0,0,0,1,0,0,0,0
20260,None,297.78,1.78,0.0,40,low,21,0,0,0,0,0,0,0,1,0,0,0,0
13519,None,292.18,0.0,0.0,1,medium,11,0,0,0,0,0,0,0,1,0,0,0,0
30915,None,274.98,0.0,0.0,90,very low,6,0,0,0,0,0,0,0,1,0,0,0,0
